Dataset,IR,Scheme,Recall,Precision,F1,BAcc,AUC,cost_r1,cost_r2,cost_r5,cost_r10,cost_r20,cost_r50
digits_9,8.983333333333333,type_f1_oof,0.9055555555555556,0.8756793547509518,0.8879359333049784,0.9453531705079692,0.9917391290499304,0.0228149179820489,0.03226864747756113,0.0606298359640978,0.10789848344165894,0.20243577839678117,0.4860476632621479
digits_9,8.983333333333333,type_gmean_oof,0.9111111111111111,0.8711827760608248,0.8890607440339423,0.9478223063104384,0.9917047824111235,0.0228149179820489,0.03171309192200557,0.058407613741875586,0.10289848344165893,0.19188022284122563,0.4588254410399257
digits_9,8.983333333333333,type_recall_oof,0.9222222222222222,0.8527993043136399,0.8836961163790432,0.9518308297978061,0.9916874232907371,0.02448467966573816,0.03226864747756113,0.05562055091303002,0.09454038997214484,0.1723800680903745,0.40589910244506344
digits_9,8.983333333333333,type_recall_train,0.9166666666666666,0.8685735871782384,0.8899155853951128,0.9502904865649964,0.9916704357723163,0.0228149179820489,0.031155988857938723,0.05617920148560818,0.09788455586505726,0.18129526462395545,0.43152739090064995
digits_9,8.983333333333333,uniform,0.888888888888889,0.9008944351049614,0.8925271239305281,0.9388764667660435,0.9915675551138801,0.02114051377282575,0.03226090993500465,0.06562209842154132,0.12122407923243579,0.2324280408542247,0.5660399257195914
ecoli4,15.8,bias_prop_oof,0.75,0.6833333333333333,0.71,0.8639632936507937,0.9654513888888889,0.03555750658472344,0.05035118525021949,0.09473222124670763,0.1687006145741879,0.31663740122914835,0.7604477611940299
ecoli4,15.8,stacking_cost,0.8,0.67,0.7222222222222221,0.8842757936507937,0.9192832341269842,0.041439859525899916,0.05329236172080772,0.08884986830553117,0.14811237928007023,0.26663740122914836,0.6222124670763828
ecoli4,15.8,type,0.75,0.6833333333333333,0.71,0.8639632936507937,0.968576388888889,0.03555750658472344,0.05035118525021949,0.09473222124670763,0.1687006145741879,0.31663740122914835,0.7604477611940299
ecoli4,15.8,type_bacc_oof,0.75,0.6833333333333333,0.71,0.8639632936507937,0.9654513888888889,0.03555750658472344,0.05035118525021949,0.09473222124670763,0.1687006145741879,0.31663740122914835,0.7604477611940299
ecoli4,15.8,type_f1_oof,0.7,0.75,0.7214285714285713,0.8437003968253969,0.9646577380952381,0.029631255487269536,0.04741000877963125,0.10074626865671643,0.18964003511852504,0.3674275680421422,0.900790166812994
ecoli4,15.8,type_gmean_oof,0.75,0.6833333333333333,0.71,0.8639632936507937,0.9654513888888889,0.03555750658472344,0.05035118525021949,0.09473222124670763,0.1687006145741879,0.31663740122914835,0.7604477611940299
ecoli4,15.8,type_recall_oof,0.75,0.6833333333333333,0.71,0.8639632936507937,0.9654513888888889,0.03555750658472344,0.05035118525021949,0.09473222124670763,0.1687006145741879,0.31663740122914835,0.7604477611940299
ecoli4,15.8,type_recall_train,0.75,0.6833333333333333,0.71,0.8639632936507937,0.968576388888889,0.03555750658472344,0.05035118525021949,0.09473222124670763,0.1687006145741879,0.31663740122914835,0.7604477611940299
ecoli4,15.8,uniform,0.75,0.6833333333333333,0.71,0.8639632936507937,0.968576388888889,0.03555750658472344,0.05035118525021949,0.09473222124670763,0.1687006145741879,0.31663740122914835,0.7604477611940299
german_credit,2.3333333333333335,bias_prop_oof,0.67,0.5296648779993924,0.590678071928072,0.7064285714285714,0.7814523809523809,0.279,0.378,0.675,1.17,2.16,5.130000000000001
german_credit,2.3333333333333335,stacking_cost,0.8633333333333333,0.42082643429497474,0.5656612677196015,0.6766666666666667,0.7760238095238094,0.398,0.43899999999999995,0.562,0.767,1.177,2.407
german_credit,2.3333333333333335,type,0.6599999999999999,0.5366010711688967,0.5908282507851986,0.7064285714285714,0.7811428571428571,0.275,0.377,0.683,1.193,2.213,5.273000000000001
german_credit,2.3333333333333335,type_bacc_oof,0.6633333333333333,0.5335298463245846,0.5902011293700602,0.7059523809523809,0.7814285714285715,0.277,0.378,0.681,1.186,2.196,5.226
german_credit,2.3333333333333335,type_f1_oof,0.6666666666666666,0.5347659929571507,0.5923571371219982,0.7076190476190476,0.7816190476190477,0.27599999999999997,0.376,0.6759999999999999,1.176,2.1759999999999997,5.176
