Dataset,IR,Method,cost_r1,cost_r2,cost_r5,cost_r10,cost_r20,cost_r50,fit_seconds
titanic,1.605263157894737,RandomForest+t05,0.46691984181783946,0.7003515159123721,1.40064653819597,2.5678049086686334,4.90212164961396,11.905071872449941,3.189859390258789
titanic,1.605263157894737,SPE+Elkan,0.5421316929257423,0.6363818969305128,0.621781432427343,0.616163454899253,0.616163454899253,0.616163454899253,6.93817548751831
titanic,1.605263157894737,SPE+t05,0.5421316929257423,0.6835164145376937,1.1076705793735484,1.8145941874333062,3.2284414035528215,7.469983051911368,6.93817548751831
transfusion,3.202247191011236,GradientBoost+Elkan,0.2192572706935123,0.3649753914988814,0.6817539149888143,0.8448859060402685,0.908545861297539,1.0713288590604026,0.5487318515777588
transfusion,3.202247191011236,GradientBoost+t05,0.2192572706935123,0.38637136465324384,0.8877136465324386,1.7232841163310961,3.3944250559284113,8.407847874720357,0.5487318515777588
transfusion,3.202247191011236,Pool-uniform+Elkan,0.23795973154362415,0.44649664429530206,0.6510156599552573,0.7967069351230425,0.7580223713646532,0.7620402684563758,6.0629185199737545
transfusion,3.202247191011236,Pool-uniform+t05,0.23795973154362415,0.3448948545861298,0.6657002237136466,1.2003758389261745,2.2697270693512306,5.477780760626398,6.0629185199737545
transfusion,3.202247191011236,RandomBalance+Elkan,0.32995078299776287,0.5359552572706935,0.7191409395973155,0.7620044742729306,0.7620402684563758,0.7620402684563758,14.7704523563385
transfusion,3.202247191011236,RandomBalance+t05,0.32995078299776287,0.40623713646532444,0.635096196868009,1.0165279642058167,1.7793914988814319,4.067982102908277,14.7704523563385
transfusion,3.202247191011236,RandomForest+Elkan,0.2687695749440716,0.4559015659955257,0.7179507829977629,0.9092527964205817,0.9774944071588367,1.3971901565995526,1.2534874439239503
transfusion,3.202247191011236,RandomForest+t05,0.2687695749440716,0.4238120805369128,0.8889395973154363,1.6641521252796418,3.214577181208054,7.865852348993289,1.2534874439239503
transfusion,3.202247191011236,SPE+Elkan,0.371668903803132,0.5333959731543624,0.7139686800894854,0.7887785234899329,0.7607069351230425,0.7620402684563758,7.607905864715576
transfusion,3.202247191011236,SPE+t05,0.371668903803132,0.4371543624161074,0.6336107382550336,0.9610380313199105,1.6158926174496646,3.5804563758389265,7.607905864715576
wine,2.7083333333333335,GradientBoost+Elkan,0.02222222222222222,0.02777777777777778,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886,1.0205243110656739
wine,2.7083333333333335,GradientBoost+t05,0.02222222222222222,0.03888888888888888,0.08888888888888888,0.17222222222222222,0.3388888888888889,0.8388888888888889,1.0205243110656739
wine,2.7083333333333335,Pool-uniform+Elkan,0.016666666666666666,0.016666666666666666,0.0446031746031746,0.05587301587301587,0.08412698412698413,0.0953968253968254,5.34642276763916
wine,2.7083333333333335,Pool-uniform+t05,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886,5.34642276763916
wine,2.7083333333333335,RandomBalance+Elkan,0.016666666666666666,0.03888888888888888,0.08936507936507937,0.15063492063492062,0.2517460317460317,0.2746031746031746,7.620395994186401
wine,2.7083333333333335,RandomBalance+t05,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886,7.620395994186401
wine,2.7083333333333335,RandomForest+Elkan,0.005555555555555555,0.02222222222222222,0.05047619047619047,0.0673015873015873,0.1126984126984127,0.203015873015873,2.115949201583862
wine,2.7083333333333335,RandomForest+t05,0.005555555555555555,0.005555555555555555,0.005555555555555555,0.005555555555555555,0.005555555555555555,0.005555555555555555,2.115949201583862
wine,2.7083333333333335,SPE+Elkan,0.016666666666666666,0.027936507936507936,0.0557142857142857,0.06174603174603175,0.07285714285714286,0.12317460317460316,6.781240940093994
wine,2.7083333333333335,SPE+t05,0.016666666666666666,0.02222222222222222,0.03888888888888889,0.06666666666666668,0.12222222222222223,0.28888888888888886,6.781240940093994
yeast4,28.098039215686274,GradientBoost+Elkan,0.03368823368823369,0.05929110929110929,0.1307057057057057,0.218984893984894,0.32550732550732553,0.6402447902447903,0.7277900218963623
yeast4,28.098039215686274,GradientBoost+t05,0.03368823368823369,0.05996678496678497,0.13880243880243878,0.2701951951951952,0.532980707980708,1.3213372463372464,0.7277900218963623
yeast4,28.098039215686274,Pool-uniform+Elkan,0.07344844844844844,0.13475293475293476,0.24321366821366822,0.314011739011739,0.36862316862316863,0.4817635817635818,7.837947225570678
yeast4,28.098039215686274,Pool-uniform+t05,0.07344844844844844,0.09029256529256528,0.14082491582491583,0.22504550004550006,0.39348666848666847,0.8988101738101738,7.837947225570678
yeast4,28.098039215686274,RandomBalance+Elkan,0.06738329238329238,0.13205705705705706,0.22572572572572575,0.2937892437892438,0.32749340249340253,0.5418008918008919,30.622583627700806
yeast4,28.098039215686274,RandomBalance+t05,0.06738329238329238,0.08288060788060789,0.12937255437255438,0.20685913185913188,0.36183228683228685,0.8267517517517519,30.622583627700806
yeast4,28.098039215686274,RandomForest+Elkan,0.03301938301938302,0.059302484302484304,0.12332104832104833,0.17721585221585223,0.2641823641823642,0.3787856037856038,2.898734760284424
yeast4,28.098039215686274,RandomForest+t05,0.03301938301938302,0.0646919646919647,0.1597097097097097,0.31807261807261805,0.6347984347984348,1.584975884975885,2.898734760284424
yeast4,28.098039215686274,SPE+Elkan,0.10914778414778414,0.20685230685230685,0.4009418509418509,0.6785899535899536,0.8996018746018747,0.9656338156338157,6.920617866516113
yeast4,28.098039215686274,SPE+t05,0.10914778414778414,0.11858221858221858,0.1468855218855219,0.19405769405769407,0.2884020384020384,0.5714350714350714,6.920617866516113
yeast5,32.72727272727273,GradientBoost+Elkan,0.016844116844116845,0.02560970060970061,0.04988169988169988,0.06743561743561743,0.11332013832013832,0.19496769496769498,1.062930965423584
yeast5,32.72727272727273,GradientBoost+t05,0.016844116844116845,0.026954226954226956,0.05728455728455728,0.10783510783510783,0.20893620893620896,0.5122395122395123,1.062930965423584
yeast5,32.72727272727273,Pool-uniform+Elkan,0.018866593866593867,0.026945126945126945,0.053239603239603236,0.08694376194376194,0.15834698334698333,0.20753708253708253,6.077373266220093
yeast5,32.72727272727273,Pool-uniform+t05,0.018866593866593867,0.022913822913822914,0.03505551005551005,0.05529165529165529,0.09576394576394577,0.21718081718081717,6.077373266220093
yeast5,32.72727272727273,RandomBalance+Elkan,0.021557921557921557,0.029643279643279646,0.04380516880516881,0.06199153699153699,0.09972017472017472,0.12398534898534899,33.23285322189331
yeast5,32.72727272727273,RandomBalance+t05,0.021557921557921557,0.023580398580398582,0.029647829647829648,0.03976021476021476,0.05998498498498499,0.12065929565929565,33.23285322189331
yeast5,32.72727272727273,RandomForest+Elkan,0.016850941850941853,0.02156929656929657,0.033708708708708714,0.045825370825370824,0.07146009646009646,0.11117936117936118,1.217794942855835
yeast5,32.72727272727273,RandomForest+t05,0.016850941850941853,0.02898807898807899,0.0653994903994904,0.12608517608517608,0.24745654745654747,0.6115706615706615,1.217794942855835
yeast5,32.72727272727273,SPE+Elkan,0.017522067522067523,0.02965237965237965,0.06335198835198834,0.1185935935935936,0.21632541632541633,0.4252229502229502,5.7816142559051515
yeast5,32.72727272727273,SPE+t05,0.017522067522067523,0.02291837291837292,0.03910728910728911,0.06608881608881609,0.12005187005187005,0.2819410319410319,5.7816142559051515
yeast6,41.4,GradientBoost+Elkan,0.022906997906997906,0.03907316407316407,0.07613750113750115,0.12533670033670036,0.20689098189098187,0.42664255164255166,1.386808490753174
yeast6,41.4,GradientBoost+t05,0.022906997906997906,0.03773091273091273,0.08220265720265721,0.15632223132223133,0.3045613795613796,0.7492788242788243,1.386808490753174
yeast6,41.4,Pool-uniform+Elkan,0.03167030667030667,0.06940576940576941,0.19877377377377375,0.2964919464919465,0.42116434616434617,0.5714191464191465,8.344999361038209
yeast6,41.4,Pool-uniform+t05,0.03167030667030667,0.039084539084539086,0.06132723632723632,0.0983983983983984,0.17254072254072256,0.39496769496769496,8.344999361038209
yeast6,41.4,RandomBalance+Elkan,0.042446992446992446,0.0720970970970971,0.16375238875238876,0.2681977431977432,0.3928087178087178,0.6253662753662754,33.12500238418579
yeast6,41.4,RandomBalance+t05,0.042446992446992446,0.04918782418782419,0.06941031941031942,0.10311447811447812,0.17052279552279553,0.37274774774774777,33.12500238418579
yeast6,41.4,RandomForest+Elkan,0.01751979251979252,0.029645554645554646,0.05930020930020931,0.1186026936026936,0.20286195286195285,0.4191486941486941,1.479523229598999
yeast6,41.4,RandomForest+t05,0.01751979251979252,0.031672581672581676,0.07413094913094913,0.14489489489489488,0.2864227864227864,0.711006461006461,1.479523229598999
yeast6,41.4,SPE+Elkan,0.05929338429338429,0.14151196651196649,0.38146100646100645,0.615984165984166,0.822827372827373,0.9562107562107561,5.381899118423462
yeast6,41.4,SPE+t05,0.05929338429338429,0.0646851396851397,0.08086040586040585,0.10781918281918283,0.16173673673673675,0.32348939848939845,5.381899118423462
